SirCipher/ModelDrivenEngineering;3128320;647;-1;16
alxbrd/org.eclipse.epsilon;98320384;22102;5845;536
alxbrd/org.eclipse.epsilon;98320384;22102;5845;528
mariacaslop/Environment-of-model-design-based-on-fuzzy-automaton;717824;809;871;17
mariacaslop/Environment-of-model-design-based-on-fuzzy-automaton;717824;809;871;18
alfa-yohannis/ethical-pinset;157150208;9036;-1;314
alfa-yohannis/ethical-pinset;157150208;9036;-1;281
NokiPls/ATLProva;548864;213;739;10
gssi/modelAnalyzer;5606400;2604;-1;53
gssi/modelAnalyzer;5606400;2604;-1;32
damenac/puzzle;1008654336;37416;48455;1191
damenac/puzzle;1008654336;37416;-1;1100
damenac/puzzle;1008654336;37416;-1;918
damenac/puzzle;1008654336;37416;-1;1562
damenac/puzzle;1008654336;37416;-1;892
damenac/puzzle;1008654336;37416;-1;1016
damenac/puzzle;1008654336;37416;-1;1022
bluesarab/jastemf;107913216;945;5614;21
bluesarab/jastemf;107913216;945;5614;22
bflowtoolbox/app;112372736;3016;8216;83
bflowtoolbox/app;112372736;3016;8216;86
lynnmie/acedit;6803456;1493;1153;25
lynnmie/acedit;6803456;1493;1153;24
sahayapurv/MasterThesis---Pattern-Sirius;1094656;4455;-1;65
FernanOrtega/sma-mdd-android-wp;2359296;61;790;2
FernanOrtega/sma-mdd-android-wp;2359296;61;790;1
FernanOrtega/sma-mdd-android-wp;2359296;61;-1;1
FernanOrtega/sma-mdd-android-wp;2359296;61;-1;2
FernanOrtega/sma-mdd-android-wp;2359296;61;-1;2
FernanOrtega/sma-mdd-android-wp;2359296;61;-1;2
alfa-ryano/smlg;16782336;796;2584;17
gssi/metamodelsdataset-ECMFA2020;34816;53;701;1
arapost/acedit;14221312;1507;-1;25
arapost/acedit;14221312;1507;-1;28
valencia921/metamodelo;2038784;1178;1066;25
ManabuWada/acedit;6795264;1493;-1;37
ManabuWada/acedit;6795264;1493;-1;27
ghaemifard/CRUD_Models;910336;2603;1032;38
felipealencar/moses;40817664;4116;4455;77
ghaemifard/CRUD_Models;910336;2603;-1;45
ghaemifard/CRUD_Models;910336;2603;-1;62
rvarun11/emf-dsl;526336;579;912;13
rvarun11/emf-dsl;526336;579;912;16
alfa-ryano/smlg;16782336;796;-1;14
alfa-ryano/smlg;16782336;796;-1;13
bflowtoolbox/app;112372736;3016;-1;73
